filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_343.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_343_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0021807351149618,-53.2279412657942,0.33026123046875,0.2520237159601932,0.0533143579959869,6702.302374118511,2079.414072450981,11353.076497178963,3404.863691636112,0.0132773080840706,0.0181738976389169,4580.510093075175,1036.8265098801253,9.606125,20.808394986633814,-650.05126953125,5.94077205657959,0.2560078203678131,0.3099545240402221,0.3172211349010467,0.0018676082867251,0.13398302,120.18531976744184,5.053125,92.512886,9.791175842285156
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_460.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_460_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0047298432327806,-46.50306488433752,0.19976806640625,0.2805844280896069,0.2883220314979553,6980.173169367276,2161.521254855673,11578.43631589357,3315.94505198788,0.0072325211949646,0.0126348529011011,4411.121768413233,954.5924104112936,9.503949,22.20915220744583,-607.65625,7.104053497314453,0.2435959577560424,0.2939777672290802,0.3160876631736755,-0.0059047985961091,0.24251246,129.19921875,4.364062499999999,24.918295,49.36079788208008
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_058.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_058_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0040033422410488,-47.95154540263791,0.261199951171875,0.2355666014230906,0.2194152474403381,6442.528497271574,2647.920601846331,10981.902853988222,4314.230423737457,0.0093231834471225,0.0176549032330513,4482.687138610087,1609.2175638648887,9.51082,21.3008186801361,-644.2594604492188,17.10154914855957,0.2496505826711654,0.3001560270786285,0.3179013729095459,-0.0105956032557852,0.18065736,132.51201923076923,5.16796875,37.6623,34.47755813598633
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_088.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_088_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0659437179565429,-23.616531399872468,0.999969482421875,0.1391535343058529,40.86134719848633,5793.782983303327,497.4104127631951,12435.401749866169,757.6750952917474,0.0771292373538017,0.0291266478598117,5819.969241499907,312.7785985339626,9.290703,13.060461763809894,-118.94561004638672,78.1999282836914,0.2837978899478912,0.4045549631118774,0.2665494978427887,-0.0309468312214968,2.3611097,126.04801829268293,9.474609375,14.887778,3233.93798828125
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_471.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_471_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0023597404360771,-52.54271494012984,0.349639892578125,0.2443049035018321,0.1361298561096191,6491.909582051524,2267.066688931509,11006.006022026982,3526.484623994565,0.0097103593870997,0.0137830488383769,4565.490681926531,1032.0694036987625,9.512131,21.031436849953284,-667.3009033203125,15.807222366333008,0.3131465911865234,0.2973563969135284,0.3165190815925598,0.0069265619864928,0.3035984,126.04801829268293,3.5601562499999995,76.0946,16.214332580566406
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_400.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_400_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0030110869556665,-50.42553376221876,0.190277099609375,0.2747699450366422,0.0777378156781196,6946.644965368277,2033.62951980448,11287.128372751498,3240.5737572992834,0.0095753856003284,0.01415073312819,4424.541737545176,1043.288251369907,9.5604725,21.93469023150283,-649.1652221679688,-1.5518684387207031,0.2357391864061355,0.2975280880928039,0.3156997561454773,0.0012385958869294,0.120940976,123.046875,8.61328125,35.148136,22.507946014404297
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_567.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_567_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0911987200379371,-20.800225128372844,0.999969482421875,0.1953212832070286,67.22820281982422,6188.256412490768,409.6090584947011,11704.93850453864,481.1801859816564,0.1093905717134475,0.0266520697623491,5197.738181508025,164.71676850749537,9.434585,13.009916040144882,-75.28639221191406,60.4827995300293,0.4075689315795898,0.4802323579788208,0.2636898159980774,-0.0160391061294374,2.0346644,120.18531976744184,9.704296875,10.766407,6625.50634765625
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_076.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_076_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0059699518606066,-44.480583271306685,0.27874755859375,0.2229503247834776,0.5854156017303467,6283.592947937719,2683.0299858610874,10950.056993254497,4515.962943415467,0.0073796943761408,0.0138304745778441,4622.420559267868,1588.076691060642,9.407716,22.17410870191523,-577.4981079101562,31.198745727539062,0.2900294959545135,0.3144574165344238,0.3142454624176025,-0.0108676601026005,0.17488898,120.18531976744184,7.92421875,28.64773,72.71659088134766
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_410.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_410_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0750061720609664,-22.49805995212407,0.999969482421875,0.1736758827448367,46.86751556396485,5753.953709732098,645.1345604161271,11107.560682201449,780.2021415633117,0.0948912948369979,0.0329981856048107,5148.087381590594,201.41201530577692,9.363342,13.403088855975732,-94.08240509033205,68.99718475341797,0.5529003143310547,0.4875455200672149,0.266203224658966,-0.0068177231382073,2.4435055,120.18531976744184,10.565625,13.03874,4517.18115234375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_199.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_199_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.007012965157628,-43.08196625199098,0.520751953125,0.2655290353306129,2.810061454772949,6803.116010124007,2588.754959219089,11171.902065289809,4540.196070244319,0.0070753083564341,0.0143494056537747,4371.805486125911,1652.2662054078355,9.392461,22.18190464530909,-559.0756225585938,6.80992317199707,0.2874612808227539,0.2928551435470581,0.3181122243404388,0.0052101261718817,1.7684875,129.19921875,8.728124999999999,31.14145,214.7586669921875
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_462.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_462_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0024229972623288,-52.31294117269059,0.74163818359375,0.2950132854138907,0.9711440801620485,7340.930662425688,2240.9106259876803,11829.590071462777,3634.2490170294536,0.0126680200919508,0.017693581059575,4629.880290356164,1081.573881010269,9.382784,19.63803792746853,-657.9445190429688,7.087888240814209,0.2022099643945694,0.2788068652153015,0.3182074427604675,0.009404001654121,0.09570859,143.5546875,3.4453125,67.47819,92.77238464355467
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_251.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_251_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0016996464692056,-55.39282756068846,0.13104248046875,0.2770347112341772,0.0333113074302673,7016.521577286198,2024.2608253648964,11574.90722330946,3409.8473387841777,0.013346953317523,0.0188540704548358,4609.255011230243,1041.9772135745577,9.6522045,20.841740521320627,-691.3590087890625,-0.7473715543746948,0.2663145661354065,0.307251900434494,0.3150851130485534,0.0017689981637282,0.22169624,114.84375,3.78984375,49.525127,5.3780670166015625
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_311.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_311_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0627156868577003,-24.052476326267747,0.999969482421875,0.2137650420552964,25.4000244140625,6431.0063039238985,517.0534512981819,11857.005095561291,633.0210804609407,0.1356326043605804,0.0358922183513641,5242.261736987168,164.6107773124082,9.518874,13.179683397473626,-104.78795623779295,54.751102447509766,0.3263802826404571,0.4703116118907928,0.2511793076992035,0.0047738299389994,1.694942,129.19921875,10.910156249999998,15.785169,3082.077880859375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_218.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_218_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.002911795862019,-50.716781211313375,0.42523193359375,0.269559308635228,0.1143600940704345,7096.241419227398,2368.0491159828907,11975.890648178873,4420.653206533683,0.0080053163692355,0.0141427246853709,4608.921114373901,1646.2422813047697,9.5991745,21.095464747859754,-645.5408325195312,1.9660594463348389,0.2753410339355469,0.2908637821674347,0.3154096305370331,0.0079117176854189,0.08933413,129.19921875,7.1597900390625,83.2071,21.395915985107425
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_173.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_173_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0738426819443702,-22.63385075320826,0.999969482421875,0.1653149202614923,44.62975692749024,6154.014728557877,428.2788597869677,12852.05139932753,885.005076960115,0.1036074385046958,0.031897310167551,5836.235747540321,343.4585426709693,9.4087305,12.800489023395215,-97.01985931396484,70.5717544555664,0.3354331851005554,0.4623672068119049,0.2673891484737396,0.0061173994688386,1.8093773,123.046875,6.948046874999999,13.355255,4305.65234375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_137.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_137_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0045510721392929,-46.837725417416365,0.355712890625,0.2688986800722698,0.2972272336483001,6976.411283793351,2187.521655465736,11754.62361566515,3455.366736426601,0.0110917100682854,0.0175511557608842,4638.341438954992,1270.460118059152,9.653507,21.443554965741704,-604.2708129882812,9.051015853881836,0.295009434223175,0.3129324913024902,0.3159860968589782,0.007507016870399,0.17282358,117.45383522727272,5.2294921875,40.673447,54.8248176574707
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_208.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_208_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0620689950883388,-24.142505703760403,0.999969482421875,0.1595128758476088,33.37548828125,6108.95377540799,423.3464668755119,12809.443171172376,836.4411570069736,0.0937495231628418,0.0304226335138082,5839.25183279427,306.47402200242857,9.357122,13.092367308486756,-118.38945770263672,71.85926818847656,0.2289345562458038,0.3689638078212738,0.2576115131378174,-0.0091242117528445,2.4189646,120.18531976744184,7.013671875,15.954309,2815.934326171875
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_300.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_300_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.047077227383852,-26.543782439052737,0.999969482421875,0.206190989860926,14.47928237915039,6191.125867080076,355.7940667893643,11612.263959443704,451.1126967078438,0.1267256289720535,0.0215481519699096,5197.533968105912,188.67555764875596,9.488258,12.896228537398455,-130.5196990966797,58.92852783203125,0.4836605191230774,0.5759950876235962,0.2353523820638656,-0.0006049249935917,1.4418752,120.18531976744184,8.728124999999999,20.988876,1743.2552490234375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_378.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_378_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0042131431400775,-47.50787550619896,0.256439208984375,0.2849243082736509,0.1582072079181671,7111.089957626145,2249.756364000806,11495.94736321619,3613.9129786037943,0.0084089301526546,0.0131142642349004,4370.378179134215,1141.7821964617808,9.563124,22.226270033496306,-606.5747680664062,-2.111181735992432,0.2358480095863342,0.2956452071666717,0.3169020414352417,0.0101935494071618,0.08501757,132.51201923076923,4.191796875,36.596172,37.71080017089844
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_496.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_496_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.076926939189434,-22.278430931942506,0.999969482421875,0.2179299087066955,39.877716064453125,6532.956084433819,468.64414936943086,12102.678715491757,676.1936735597427,0.1385269910097122,0.0371706709265708,5287.361412843195,172.1720658120329,9.519207,13.127513054871557,-85.91537475585938,53.19828414916992,0.340514600276947,0.4798002541065216,0.2616774141788482,-0.0060174731557994,1.8344337,129.19921875,12.001171875,12.874588,4633.1318359375
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_256.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_256_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0017791590653359,-54.99570395529666,0.16522216796875,0.2821475136367422,0.0339080020785331,7094.905121787879,2131.870479691295,11577.747712462526,3327.8799925120165,0.0121795823797583,0.0168833378702402,4518.241182912914,995.8034663083856,9.676408,20.969279283613712,-694.0067749023438,-4.73079252243042,0.2667914032936096,0.3007016181945801,0.3140625953674316,0.0066733289774563,0.2527406,117.45383522727272,5.512499999999999,61.385086,5.564990043640137
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_526.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_526_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0031033330596983,-50.1634319607517,0.446197509765625,0.2614103618421052,0.1021494269371032,6788.320938692736,1996.8142683907645,11404.936943079614,3585.2668079273376,0.0090321283787488,0.0128636611625552,4489.817053112495,1154.2507183366886,9.578391,21.795223114659468,-610.1588745117188,2.1396055221557617,0.2576818466186523,0.3009423911571502,0.316683679819107,-0.0044256258565695,0.058614668,123.046875,8.153906249999999,73.08607,28.625709533691406
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_119.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_119_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0061721610836684,-44.191254820474114,0.666656494140625,0.2275959906937042,1.6934829950332642,6345.137199312281,2700.9269997092583,11076.15749656479,4810.728283555795,0.0082143479958176,0.0155265759676694,4539.36702154013,1649.6440531804024,9.3566065,21.901642982948676,-546.1103515625,12.480674743652344,0.2692035436630249,0.2960112690925598,0.3183532357215881,0.0062613560432493,1.1950414,120.18531976744184,8.211328125,46.250935,159.56031799316406
