filepath,label,split,aug_type,mic_type,experiment,mel_path,group,orig_filepath,drill_diameter,coolant,gcode_pattern,drill_series,fixture,label_original,is_original,orig_experiment,duration_s,rms,rms_db,peak,zcr,mel_total_energy,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_entropy_mean,spectral_contrast_mean,mfcc_0_mean,mfcc_1_mean,chroma_mean_first,chroma_mean,chroma_std,tonnetz_0_mean,harmonic_percussive_ratio,tempo,onset_rate,crest_factor,wavelet_total_energy,filepath_clean
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_349.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_349_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0929386094212532,-20.636076588028374,0.999969482421875,0.19958731939123917,60.08021545410156,6307.5605823049555,401.7604345891142,11638.25873896569,538.7217596644912,0.120934247970581,0.0227715745568275,5202.77960180989,188.5128393607505,9.407258033752441,13.686427727301055,-65.34706115722656,59.61924362182617,0.3579142689704895,0.4677817225456238,0.179617241024971,-0.0286970234320679,1.2223763465881348,123.046875,12.28828125,18.14289093017578,6813.7578125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_349.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_228.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_228_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,18.575963718820866,0.0763108059763908,-22.348279178765623,0.999969482421875,0.22014439217676451,49.121917724609375,7247.053419528869,435.7092399679856,13055.57701973376,786.7125065968316,0.1011630296707153,0.035329595208168,5891.286952337785,317.5301477814749,9.392671585083008,13.510331642480521,-98.11348724365234,68.96833038330078,0.2194932848215103,0.3657678067684173,0.2026345580816269,-0.0278544110474949,1.6883198022842407,129.19921875,9.6361083984375,24.513912200927734,4884.83349609375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_228.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_564.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_564_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0971573069691658,-20.250490622749684,0.999969482421875,0.2185313957361759,71.92048645019531,6575.402884862486,429.0757148932753,11850.664205633744,499.2265028765716,0.1220357865095138,0.0284309815615415,5262.03011583731,160.47398060209278,9.43658447265625,13.594257784264627,-65.54107666015625,59.07328414916992,0.3615491390228271,0.521147608757019,0.18185599148273468,-0.0109087656102583,1.080871343612671,123.046875,9.015234375,16.228904724121094,7498.72119140625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_564.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_143.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_143_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0025885666254907,-51.73881271455842,0.3428955078125,0.2702192678839107,0.0795203745365142,7161.869574021801,2564.0136126882235,11764.086670084527,4281.828426803735,0.0098250554874539,0.0142127638682723,4619.584055011265,1547.332275608932,9.60197925567627,20.83259577490729,-665.0283813476562,11.247855186462402,0.2879568636417389,0.3186847269535064,0.2898665964603424,-0.0005518096311791,0.09581231325864792,112.34714673913044,7.00546875,69.38180541992188,13.889644622802734,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_143.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_047.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_047_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0041053695604205,-47.73295463080429,0.300384521484375,0.2554621788599267,0.2074239253997802,6771.519142685697,2350.8119243802244,11078.008118285728,4203.727551778865,0.0070883175358176,0.0133973518386483,4404.231605798526,1539.6629820293583,9.506568908691406,21.975865943653755,-632.8851318359375,4.379222869873047,0.2512255012989044,0.2941567301750183,0.29399338364601135,0.0025825472062188,0.10601839423179626,123.046875,8.900390625,44.894775390625,32.62404251098633,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_047.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_143.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_143_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0443220287561416,-27.0676073569013,0.999969482421875,0.23818333350682877,16.58207893371582,7329.477977142341,508.6645386001883,12950.837299873,808.9982775834088,0.0993867963552475,0.0400656461715698,5883.391006430498,353.14953946705566,9.426911354064941,13.245668844009618,-151.4518585205078,71.14484405517578,0.3483913242816925,0.4266730546951294,0.1748839020729065,-0.0130683828215152,1.643048882484436,114.84375,10.278515625,39.48535919189453,1549.57177734375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_143.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_482.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_482_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.1004251539707183,-19.96314986615804,0.999969482421875,0.15584141822118588,91.58425903320312,5359.857145977378,744.5922240865123,10980.499003268656,840.982647134158,0.0861980095505714,0.0373341366648674,5106.820367249714,202.55439721123253,9.034996032714844,14.243196515603758,-69.66712188720703,74.26627349853516,0.5132642984390259,0.4983754456043243,0.21200978755950928,0.0327652911158447,2.6100573539733887,129.19921875,10.68046875,16.910839080810547,8322.5703125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_482.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_523.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_523_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0038730362430214,-48.23896855498717,0.146087646484375,0.26779908882048536,0.1967241764068603,6817.322081742682,2011.903576310969,10902.05632277168,3535.284981363238,0.0076399645768105,0.013025602325797,4322.719902249415,1138.0418234429835,9.525827407836914,22.04471302078836,-630.9879760742188,2.1397433280944824,0.2514895498752594,0.3031370639801025,0.29944825172424316,-0.0067435669437862,0.30964943766593933,123.046875,4.18359375,27.154930114746094,25.71087455749512,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_523.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_441.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_441_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0855172872543335,-21.358921671824863,0.999969482421875,0.22126037069037308,52.78354644775391,6520.39063315012,517.9794090758944,11657.668748178296,631.9009767912813,0.120654672384262,0.0290226824581623,5222.757850805959,218.4672050387736,9.440393447875977,13.597005670604021,-76.01273345947266,61.20459365844727,0.4117960333824157,0.53570955991745,0.16549517214298248,-0.0185959148901643,0.852021336555481,129.19921875,9.589453125,26.420635223388672,5947.8505859375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_441.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_285.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_285_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0016395980492234,-55.7052516117278,0.182403564453125,0.2513669272568288,0.0265435557812452,6692.725377564885,1970.218773421597,11162.849799352514,3393.4834786994315,0.0115296598523855,0.0153495594859123,4604.01153668812,1046.9916308515817,9.654287338256836,20.538046480501098,-702.4345703125,3.5930097103118896,0.2582614719867706,0.3012666702270508,0.2900143265724182,0.0095089064118099,0.15431378781795502,120.18531976744184,6.144140625,73.43708801269531,4.756946086883545,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_285.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_124.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_124_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.072031445801258,-22.849557349160005,0.999969482421875,0.21199571379497,47.13236618041992,7113.590795015682,667.0482936979048,13014.260545053296,1024.6709396550482,0.0954968035221099,0.0479392558336257,5933.272968540724,325.30561899285823,9.355313301086426,13.424012817923693,-105.80506896972656,74.3368148803711,0.3175188899040222,0.4113155007362366,0.19588975608348846,-0.030607026293282,1.829035997390747,114.84375,10.10625,24.99945640563965,4088.234130859375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_124.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_040.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_040_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0910026282072067,-20.818921287021457,0.999969482421875,0.19302626374083945,71.41264343261719,6685.785507572137,428.67054809333865,12646.316778397735,799.8796302531823,0.0837675184011459,0.029810981824994,5850.376936582804,322.9483626512364,9.25205135345459,14.116967599106122,-83.91281127929688,74.64427947998047,0.2822981774806976,0.4084958434104919,0.20404690504074097,-0.0241635084332449,1.3638334274291992,120.18531976744184,9.359765625,21.012540817260742,6529.0546875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_040.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_003.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\sin_desgaste\broca_6_2_003_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,sin_desgaste,True,,17.41496598639456,0.0726901888847351,-22.770484040680007,0.999969482421875,0.21105623594686876,45.86732864379883,7225.61184430305,425.396008186143,13266.719777960529,888.909344335688,0.0744457021355629,0.0277876500040292,6102.5002242178925,319.18036532437804,9.27952766418457,14.043322803284951,-111.41705322265624,76.68592071533203,0.2086415886878967,0.3289900720119476,0.199412539601326,-0.0383002145468799,1.6100928783416748,126.04801829268293,8.728124999999999,28.193315505981445,4174.1474609375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_003.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_422.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_422_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0055254809558391,-45.15259811466067,0.3814697265625,0.2855508437083611,0.280871033668518,7175.547917961832,2232.145149149429,11476.709504861345,3831.386819335829,0.0080238189548254,0.0124940630048513,4415.8406900173895,1145.288797187044,9.489480972290039,22.3669669301858,-583.3817749023438,-2.016603946685791,0.2616652250289917,0.2898967266082763,0.29715847969055176,0.0031491336787459,0.034121543169021606,123.046875,6.603515624999999,56.96931076049805,77.85758209228516,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_422.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_490.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_490_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0775958225131034,-22.203233168885564,0.999969482421875,0.2092540519861759,46.35120391845703,6365.258436882364,679.9581110705699,11454.028629351264,870.766469445024,0.1128190159797668,0.0367329828441143,5167.633663033787,187.3637497675284,9.386459350585938,13.536888037630785,-85.43319702148438,64.80654907226562,0.431142508983612,0.5265700221061707,0.17873047292232513,-0.0046918427313193,1.4483624696731567,123.046875,12.690234375,25.487390518188477,4808.46435546875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_490.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_422.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_422_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.1144352629780769,-18.828802552747938,0.999969482421875,0.2052245117838108,91.03368377685548,6189.517351002482,479.704768812549,11632.592106564374,604.7500555416575,0.122609831392765,0.0261191185563802,5202.506808281572,197.6653643496735,9.360498428344727,13.899781157831997,-46.03687286376953,59.62128829956055,0.4490881264209747,0.5380235910415649,0.17468255758285522,-0.0067834866750368,0.9073967933654785,126.04801829268293,12.632812499999998,19.73371696472168,10397.166015625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_422.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_183.wav,medianamente_desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_183_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0888860151171684,-21.02333125793524,0.999969482421875,0.19848974381662224,69.27117156982422,6840.028674586982,456.7238910854543,12726.682537162726,881.3980555242086,0.092608205974102,0.0346091128885746,5846.300349522409,336.774202291369,9.298796653747559,13.840954538688527,-83.57231903076172,73.51036834716797,0.2600250542163849,0.3814713060855865,0.19911101460456848,0.0018850646180634,1.7342647314071655,117.45383522727272,10.910156249999998,17.272315979003906,6226.39697265625,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_183.wav
D:/dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_489.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\limpio_broca_6_2_489_mel.npy,Con falla limpios/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0043246513232588,-47.2809778382308,0.39459228515625,0.2729137606179214,0.7510390281677246,6962.5876569149605,2465.822977742561,11313.625258941956,3890.1440832342055,0.0087076853960752,0.0147210722789168,4427.208321035568,1133.994841005519,9.366333961486816,21.44153574753652,-573.2203369140625,16.19577980041504,0.2554954886436462,0.2976912558078766,0.29855549335479736,0.0116008301112609,3.3446879386901855,126.04801829268293,5.455078124999999,37.88004684448242,60.0286865234375,D:\dataset\cleaned_wavs\combinado\dataset\Con falla limpios\6mm_A100\E4_Micrófono2 (condensador)\limpio_broca_6_2_489.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_058.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_058_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,16.253968253968253,0.0611334294080734,-24.27442480311361,0.999969482421875,0.21555160097698073,32.58895492553711,7031.206540693603,469.1163564307281,12706.86458612152,908.3236801141376,0.0846915990114212,0.0351997427642345,5862.761077707611,359.7094846116438,9.34968376159668,13.593334216867431,-124.40497589111328,74.05767059326172,0.2348136156797409,0.3741876482963562,0.19088926911354065,-0.0164749764188308,1.8035087585449219,129.19921875,10.3974609375,19.65291404724121,2764.959716796875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_058.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_540.wav,desgastado,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_540_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0427959226071834,-27.37195211044717,0.999969482421875,0.24426846945786143,14.079354286193848,7066.045387438701,532.0906995382705,12054.792085224432,674.7454367567357,0.1265926659107208,0.0372564904391765,5310.667776094587,158.01796563964243,9.5366792678833,12.95877453635323,-147.19664001464844,57.81356048583984,0.3247963786125183,0.4814478158950805,0.1514822542667389,-0.0073194956811513,1.7038350105285645,123.046875,7.235156249999999,24.9289608001709,1449.0157470703125,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_540.wav
D:/dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_074.wav,sin_desgaste,train,original,condensador,E4,D:\dataset\mels\medianamente_desgastado\broca_6_2_074_mel.npy,Con falla/6mm_A100/E2_Micrófono2 (condensador),,6,yes,spiral,A100,prensa_mecanica,medianamente_desgastado,True,,17.41496598639456,0.0623260997235775,-24.10660098152304,0.999969482421875,0.21720252904313792,33.9381217956543,6972.559618822188,461.7486899905561,12543.514024504497,1034.755812941217,0.0812640488147735,0.0297527834773063,5807.326185893394,383.360288607324,9.338252067565918,13.617114983328655,-123.1227798461914,74.11613464355469,0.3383614122867584,0.4161112606525421,0.18489398062229156,-0.014606847175166,1.8102792501449585,123.046875,10.163671875,23.992456436157227,3087.500732421875,D:\dataset\cleaned_wavs\combinado\dataset\Con falla\6mm_A100\E4_Micrófono2 (condensador)\broca_6_2_074.wav
